Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","858","Uruguay","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","55.97","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","34081.45","X","Figure from international organizations"
"FBS","Food Balances (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","57.19","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","47.24","E","Estimated value"
"FBS","Food Balances (2010-)","548","Vanuatu","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","319.14","X","Figure from international organizations"
"FBS","Food Balances (2010-)","548","Vanuatu","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","46.01","E","Estimated value"
"FBS","Food Balances (2010-)","548","Vanuatu","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","31.26","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","28199.87","X","Figure from international organizations"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","33.01","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","29.56","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","97468.03","X","Figure from international organizations"
"FBS","Food Balances (2010-)","704","Viet Nam","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","57.09","E","Estimated value"
"FBS","Food Balances (2010-)","704","Viet Nam","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","39.81","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","32981.64","X","Figure from international organizations"
"FBS","Food Balances (2010-)","887","Yemen","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","47.88","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","13.22","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","19473.13","X","Figure from international organizations"
"FBS","Food Balances (2010-)","894","Zambia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","33.26","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","13.48","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","15993.52","X","Figure from international organizations"
"FBS","Food Balances (2010-)","716","Zimbabwe","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","27.06","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","30.55","E","Estimated value"
